date,state,district,age_0_5,age_5_17,age_18_greater,bio_age_5_17,bio_age_17_,demo_age_5_17,demo_age_17_,total_enrolment,total_biometric_updates,biometric_to_enrolment_ratio,elderly_update_pressure,child_update_pressure,service_stress_risk
2025-12-09,uttar pradesh,bahraich,155,218,14,1151.0,274.0,68.0,1194.0,387,1425.0,3.672680412371134,0.2292887029288703,16.681159420289855,0.008786821146463121
2025-12-09,uttar pradesh,ballia,64,85,0,840.0,286.0,46.0,305.0,149,1126.0,7.506666666666667,0.934640522875817,17.872340425531913,0.011233147327673167
2025-12-09,uttar pradesh,balrampur,40,56,0,394.0,168.0,16.0,402.0,96,562.0,5.793814432989691,0.41687344913151364,23.176470588235293,0.012545211726939806
2025-12-09,uttar pradesh,banda,56,72,0,420.0,147.0,38.0,489.0,128,567.0,4.395348837209302,0.3,10.76923076923077,0.006601741560913584
2025-12-09,uttar pradesh,bara banki,112,54,1,1111.0,243.0,37.0,611.0,167,1354.0,8.05952380952381,0.39705882352941174,29.236842105263158,0.016091109813582232
2025-12-09,uttar pradesh,barabanki,6,8,0,17.0,26.0,3.0,44.0,14,43.0,2.8666666666666667,0.5777777777777777,4.25,0.003284714810862089
2025-12-09,uttar pradesh,bareilly,196,140,2,1632.0,357.0,68.0,1013.0,338,1989.0,5.867256637168142,0.3520710059171598,23.652173913043477,0.012751975050641953
2025-12-09,uttar pradesh,basti,68,143,0,613.0,229.0,59.0,817.0,211,842.0,3.9716981132075473,0.27995110024449876,10.216666666666667,0.006176442211363377
2025-12-09,uttar pradesh,bhadohi,3,6,0,42.0,11.0,13.0,68.0,9,53.0,5.3,0.15942028985507245,3.0,0.003611278672296722
2025-12-09,uttar pradesh,bijnor,141,71,1,1018.0,310.0,76.0,1140.0,213,1328.0,6.205607476635514,0.27169149868536374,13.220779220779221,0.008408998162689476
2025-12-09,uttar pradesh,budaun,134,145,9,628.0,170.0,82.0,1158.0,288,798.0,2.7612456747404845,0.14667817083692838,7.566265060240964,0.004471371998214888
2025-12-09,uttar pradesh,bulandshahar,2,5,0,0.0,1.0,0.0,4.0,7,1.0,0.125,0.2,0.0,0.00013874066168623265
2025-12-09,uttar pradesh,bulandshahr,138,144,1,860.0,258.0,95.0,1022.0,283,1118.0,3.936619718309859,0.25219941348973607,8.958333333333334,0.005612445022468699
2025-12-09,uttar pradesh,chandauli,66,70,1,516.0,149.0,58.0,624.0,137,665.0,4.818840579710145,0.2384,8.745762711864407,0.005892424030554771
2025-12-09,uttar pradesh,chitrakoot,35,40,0,229.0,83.0,4.0,100.0,75,312.0,4.105263157894737,0.8217821782178217,45.8,0.021655088724060856
2025-12-09,uttar pradesh,deoria,102,95,1,555.0,296.0,103.0,944.0,198,851.0,4.276381909547739,0.31322751322751324,5.336538461538462,0.004237416386046409
2025-12-09,uttar pradesh,etah,48,43,0,521.0,158.0,16.0,285.0,91,679.0,7.380434782608695,0.5524475524475524,30.647058823529413,0.016469558658947985
2025-12-09,uttar pradesh,etawah,76,58,0,632.0,182.0,60.0,511.0,134,814.0,6.029629629629629,0.35546875,10.360655737704919,0.007148667712842924
2025-12-09,uttar pradesh,faizabad,90,58,0,549.0,181.0,37.0,482.0,148,730.0,4.899328859060403,0.3747412008281574,14.447368421052632,0.00841897053615419
2025-12-09,uttar pradesh,farrukhabad,39,67,1,538.0,129.0,30.0,441.0,107,667.0,6.175925925925926,0.2918552036199095,17.35483870967742,0.010169741660287408
2025-12-09,uttar pradesh,fatehpur,98,106,1,552.0,252.0,29.0,327.0,205,804.0,3.9029126213592233,0.7682926829268293,18.4,0.009848967045586361
2025-12-09,uttar pradesh,firozabad,96,82,1,698.0,180.0,81.0,813.0,179,878.0,4.877777777777778,0.22113022113022113,8.512195121951219,0.005810502933130937
2025-12-09,uttar pradesh,gautam buddha nagar,58,80,2,289.0,201.0,29.0,403.0,140,490.0,3.475177304964539,0.4975247524752475,9.633333333333333,0.005808339547822035
2025-12-09,uttar pradesh,ghaziabad,144,155,4,722.0,418.0,64.0,991.0,303,1140.0,3.75,0.4213709677419355,11.107692307692307,0.006522545688552505
2025-12-09,uttar pradesh,ghazipur,130,166,0,647.0,304.0,68.0,709.0,296,951.0,3.202020202020202,0.428169014084507,9.376811594202898,0.00555261507377059
2025-12-09,uttar pradesh,gonda,82,133,4,718.0,258.0,46.0,746.0,219,976.0,4.4363636363636365,0.3453815261044177,15.27659574468085,0.008562792276264206
2025-12-09,uttar pradesh,gorakhpur,93,118,0,524.0,497.0,103.0,1200.0,211,1021.0,4.816037735849057,0.4138218151540383,5.038461538461538,0.004383488191873909
2025-12-09,uttar pradesh,hamirpur,37,21,1,409.0,101.0,8.0,141.0,59,510.0,8.5,0.7112676056338029,45.44444444444444,0.02333221432233863
2025-12-09,uttar pradesh,hapur,49,28,0,258.0,85.0,6.0,78.0,77,343.0,4.397435897435898,1.0759493670886076,36.857142857142854,0.018070663018854793
2025-12-09,uttar pradesh,hardoi,162,154,3,1581.0,309.0,40.0,521.0,319,1890.0,5.90625,0.5919540229885057,38.5609756097561,0.01923550891472555
2025-12-09,uttar pradesh,hathras,53,42,0,553.0,115.0,41.0,403.0,95,668.0,6.958333333333333,0.28465346534653463,13.166666666666666,0.008712765620211966
2025-12-09,uttar pradesh,jalaun,40,52,1,348.0,138.0,14.0,254.0,93,486.0,5.170212765957447,0.5411764705882353,23.2,0.012342108532143299
2025-12-09,uttar pradesh,jaunpur,84,191,0,1181.0,414.0,92.0,887.0,275,1595.0,5.778985507246377,0.46621621621621623,12.698924731182796,0.008087140428877433
2025-12-09,uttar pradesh,jhansi,85,68,2,638.0,227.0,33.0,562.0,155,865.0,5.544871794871795,0.40319715808170514,18.764705882352942,0.01054974379308706
2025-12-09,uttar pradesh,jyotiba phule nagar,1,0,0,0.0,2.0,0.0,8.0,1,2.0,1.0,0.2222222222222222,0.0,0.0005217597533499347
2025-12-09,uttar pradesh,kannauj,56,54,0,460.0,110.0,35.0,363.0,110,570.0,5.135135135135135,0.3021978021978022,12.777777777777779,0.007775927733238298
2025-12-09,uttar pradesh,kanpur dehat,66,66,0,452.0,118.0,25.0,367.0,132,570.0,4.285714285714286,0.32065217391304346,17.384615384615383,0.009387825760615885
2025-12-09,uttar pradesh,kanpur nagar,132,146,2,920.0,481.0,41.0,782.0,280,1401.0,4.98576512455516,0.6143039591315453,21.904761904761905,0.011741656772016482
2025-12-09,uttar pradesh,kasganj,43,26,3,438.0,125.0,3.0,115.0,72,563.0,7.712328767123288,1.0775862068965518,109.5,0.05049729561324219
2025-12-09,uttar pradesh,kaushambi,69,69,0,639.0,140.0,70.0,572.0,138,779.0,5.60431654676259,0.2443280977312391,9.0,0.006338802409602488
2025-12-09,uttar pradesh,kheri,137,198,4,1370.0,276.0,95.0,1216.0,339,1646.0,4.841176470588235,0.22678718159408381,14.270833333333334,0.008255623046111271
2025-12-09,uttar pradesh,kushinagar,74,97,0,577.0,310.0,67.0,600.0,171,887.0,5.156976744186046,0.5158069883527454,8.485294117647058,0.0060440033511999355
2025-12-09,uttar pradesh,lalitpur,80,30,1,392.0,174.0,21.0,213.0,111,566.0,5.053571428571429,0.8130841121495327,17.818181818181817,0.010110923098784535
2025-12-09,uttar pradesh,lucknow,169,166,1,949.0,475.0,58.0,874.0,336,1424.0,4.225519287833828,0.5428571428571428,16.084745762711865,0.008902079911804838
2025-12-09,uttar pradesh,maharajganj,55,148,3,436.0,219.0,28.0,379.0,206,655.0,3.1642512077294684,0.5763157894736842,15.03448275862069,0.00801496254250751
2025-12-09,uttar pradesh,mahoba,37,27,2,301.0,108.0,8.0,306.0,66,409.0,6.104477611940299,0.3517915309446254,33.44444444444444,0.017033388938027475
2025-12-09,uttar pradesh,mainpuri,85,120,2,640.0,162.0,18.0,186.0,207,802.0,3.855769230769231,0.8663101604278075,33.68421052631579,0.0163954279263662
2025-12-09,uttar pradesh,mathura,73,82,1,539.0,184.0,91.0,534.0,156,723.0,4.6050955414012735,0.34392523364485983,5.858695652173913,0.004613753010552848
2025-12-09,uttar pradesh,mau,41,118,0,435.0,250.0,71.0,683.0,159,685.0,4.28125,0.3654970760233918,6.041666666666667,0.004562823369344742
2025-12-09,uttar pradesh,meerut,144,105,4,717.0,358.0,31.0,378.0,253,1075.0,4.232283464566929,0.9445910290237467,22.40625,0.011775079826506156
2025-12-09,uttar pradesh,mirzapur,66,139,0,602.0,177.0,32.0,222.0,205,779.0,3.7815533980582523,0.7937219730941704,18.242424242424242,0.00974074690013945
2025-12-09,uttar pradesh,moradabad,152,37,0,602.0,262.0,32.0,671.0,189,864.0,4.5473684210526315,0.3898809523809524,18.242424242424242,0.009895271554261611
2025-12-09,uttar pradesh,muzaffarnagar,102,66,0,928.0,255.0,105.0,1257.0,168,1183.0,7.0,0.20270270270270271,8.754716981132075,0.006812132202277386
2025-12-09,uttar pradesh,pilibhit,66,41,0,1159.0,176.0,20.0,344.0,107,1335.0,12.36111111111111,0.5101449275362319,55.19047619047619,0.029055168507630107
2025-12-09,uttar pradesh,pratapgarh,136,100,1,713.0,281.0,49.0,576.0,237,994.0,4.176470588235294,0.48700173310225303,14.26,0.008078323296195324
2025-12-09,uttar pradesh,prayagraj,28,11,2,79.0,43.0,24.0,237.0,41,122.0,2.9047619047619047,0.18067226890756302,3.16,0.002666140522377574
2025-12-09,uttar pradesh,rae bareli,97,84,0,862.0,232.0,42.0,354.0,181,1094.0,6.010989010989011,0.6535211267605634,20.046511627906977,0.011402784104869392
2025-12-09,uttar pradesh,rampur,72,53,0,616.0,179.0,63.0,1134.0,125,795.0,6.309523809523809,0.15770925110132158,9.625,0.006869683270277536
2025-12-09,uttar pradesh,saharanpur,158,66,0,813.0,339.0,23.0,580.0,224,1152.0,5.12,0.5834767641996558,33.875,0.016895827860917676
2025-12-09,uttar pradesh,sambhal,65,69,1,605.0,131.0,79.0,673.0,135,736.0,5.411764705882353,0.1943620178041543,7.5625,0.005621612261979298
2025-12-09,uttar pradesh,sant kabir nagar,38,66,0,419.0,158.0,21.0,265.0,104,577.0,5.495238095238095,0.5939849624060151,19.045454545454547,0.010729851698227816
2025-12-09,uttar pradesh,sant ravidas nagar,51,63,0,543.0,143.0,60.0,395.0,114,686.0,5.965217391304348,0.3611111111111111,8.901639344262295,0.006500733339029991
2025-12-09,uttar pradesh,shahjahanpur,108,96,7,890.0,162.0,52.0,483.0,211,1052.0,4.962264150943396,0.3347107438016529,16.79245283018868,0.009429851750238517
2025-12-09,uttar pradesh,shamli,82,54,0,428.0,163.0,10.0,78.0,136,591.0,4.313868613138686,2.0632911392405062,38.90909090909091,0.01933244425249524
2025-12-09,uttar pradesh,shrawasti,33,71,1,238.0,79.0,16.0,258.0,105,317.0,2.990566037735849,0.305019305019305,14.0,0.007383387552937098
2025-12-09,uttar pradesh,siddharthnagar,67,116,11,454.0,195.0,67.0,743.0,194,649.0,3.3282051282051284,0.2620967741935484,6.676470588235294,0.004382827103792518
2025-12-09,uttar pradesh,sitapur,171,207,6,1724.0,302.0,82.0,1209.0,384,2026.0,5.2623376623376625,0.24958677685950414,20.771084337349397,0.011220067780809632
2025-12-09,uttar pradesh,sonbhadra,60,42,2,577.0,161.0,34.0,271.0,104,738.0,7.0285714285714285,0.5919117647058824,16.485714285714284,0.010290799350690116
2025-12-09,uttar pradesh,sultanpur,87,104,0,630.0,219.0,59.0,688.0,191,849.0,4.421875,0.3178519593613933,10.5,0.006505753237720978
2025-12-09,uttar pradesh,unnao,87,102,1,690.0,283.0,48.0,727.0,190,973.0,5.0942408376963355,0.38873626373626374,14.081632653061224,0.008352021239911984
2025-12-09,uttar pradesh,varanasi,95,146,0,778.0,430.0,46.0,726.0,241,1208.0,4.991735537190083,0.5914718019257221,16.5531914893617,0.009449903448656352
2025-12-09,uttarakhand,almora,13,0,0,82.0,59.0,24.0,162.0,13,141.0,10.071428571428571,0.3619631901840491,3.28,0.005854169375288204
2025-12-09,uttarakhand,bageshwar,5,1,0,41.0,49.0,7.0,30.0,6,90.0,12.857142857142858,1.5806451612903225,5.125,0.008351243551092073
2025-12-09,uttarakhand,chamoli,25,1,0,137.0,50.0,5.0,90.0,26,187.0,6.925925925925926,0.5494505494505495,22.833333333333332,0.012938616780665872
2025-12-09,uttarakhand,champawat,9,1,0,73.0,36.0,2.0,38.0,10,109.0,9.909090909090908,0.9230769230769231,24.333333333333332,0.01501195353916805
2025-12-09,uttarakhand,dehradun,81,20,0,617.0,440.0,41.0,509.0,101,1057.0,10.362745098039216,0.8627450980392157,14.69047619047619,0.011063379460642312
2025-12-09,uttarakhand,garhwal,2,0,0,1.0,4.0,0.0,4.0,2,5.0,1.6666666666666667,0.8,1.0,0.001479900391319815
2025-12-09,uttarakhand,hardwar,3,1,0,0.0,7.0,0.0,8.0,4,7.0,1.4,0.7777777777777778,0.0,0.0009296810150598836
2025-12-09,uttarakhand,haridwar,61,22,0,311.0,219.0,23.0,222.0,83,530.0,6.309523809523809,0.9820627802690582,12.958333333333334,0.008644576274546937
2025-12-09,uttarakhand,nainital,38,10,1,258.0,133.0,71.0,535.0,49,391.0,7.82,0.24813432835820895,3.5833333333333335,0.00497394563999639
2025-12-09,uttarakhand,pauri garhwal,43,1,0,111.0,90.0,12.0,142.0,44,201.0,4.466666666666667,0.6293706293706294,8.538461538461538,0.0058204904309493415
2025-12-09,uttarakhand,pithoragarh,7,1,0,79.0,61.0,26.0,118.0,8,140.0,15.555555555555555,0.5126050420168067,2.925925925925926,0.008108468099679097
2025-12-09,uttarakhand,rudraprayag,8,0,0,44.0,58.0,4.0,75.0,8,102.0,11.333333333333334,0.7631578947368421,8.8,0.008920593907393885
2025-12-09,uttarakhand,tehri garhwal,40,9,0,202.0,144.0,16.0,185.0,49,346.0,6.92,0.7741935483870968,11.882352941176471,0.008357116964594907
2025-12-09,uttarakhand,udham singh nagar,97,29,0,357.0,306.0,70.0,582.0,126,663.0,5.2204724409448815,0.5248713550600344,5.028169014084507,0.004599151679867415
2025-12-09,uttarakhand,uttarkashi,7,6,0,73.0,20.0,14.0,108.0,13,93.0,6.642857142857143,0.1834862385321101,4.866666666666666,0.004991679849757062
2025-12-09,west  bengal,hooghly,1,0,0,,,,,1,,,,,0.0
2025-12-09,west bengal,alipurduar,18,3,2,24.0,16.0,4.0,37.0,23,40.0,1.6666666666666667,0.42105263157894735,4.8,0.002940328409069632
2025-12-09,west bengal,bankura,201,51,1,453.0,382.0,26.0,344.0,253,835.0,3.2874015748031495,1.107246376811594,16.77777777777778,0.009038388785226264
2025-12-09,west bengal,barddhaman,243,45,0,454.0,605.0,50.0,1079.0,288,1059.0,3.6643598615916955,0.5601851851851852,8.901960784313726,0.005603631091180622
2025-12-09,west bengal,bardhaman,26,8,0,20.0,113.0,0.0,220.0,34,133.0,3.8,0.5113122171945701,20.0,0.010378361672228205
2025-12-09,west bengal,birbhum,177,28,1,326.0,402.0,42.0,643.0,206,728.0,3.5169082125603865,0.6242236024844721,7.5813953488372094,0.005004280539544105
2025-12-09,west bengal,cooch behar,85,43,2,135.0,149.0,17.0,110.0,130,284.0,2.16793893129771,1.3423423423423424,7.5,0.004700226797711868
2025-12-09,west bengal,dakshin dinajpur,146,37,5,149.0,163.0,33.0,366.0,188,312.0,1.6507936507936507,0.444141689373297,4.382352941176471,0.0027651177294955895
2025-12-09,west bengal,darjeeling,45,16,1,80.0,121.0,22.0,388.0,62,201.0,3.1904761904761907,0.3110539845758355,3.4782608695652173,0.002979633316805653
2025-12-09,west bengal,darjiling,13,3,0,5.0,12.0,4.0,109.0,16,17.0,1.0,0.10909090909090909,1.0,0.000900358979334433
2025-12-09,west bengal,east midnapore,25,8,0,50.0,125.0,7.0,247.0,33,175.0,5.147058823529412,0.5040322580645161,6.25,0.005080508465995274
2025-12-09,west bengal,haora,28,22,0,42.0,129.0,5.0,223.0,50,171.0,3.3529411764705883,0.5758928571428571,7.0,0.00466545743163861
2025-12-09,west bengal,hooghly,174,86,3,416.0,543.0,51.0,1049.0,263,959.0,3.632575757575758,0.5171428571428571,8.0,0.005186646153561842
2025-12-09,west bengal,howrah,154,94,2,334.0,308.0,40.0,369.0,250,642.0,2.557768924302789,0.8324324324324325,8.146341463414634,0.004924884875197376
2025-12-09,west bengal,hugli,2,0,0,2.0,4.0,0.0,15.0,2,6.0,2.0,0.25,2.0,0.0018143009605122733
2025-12-09,west bengal,jalpaiguri,109,72,2,232.0,313.0,35.0,684.0,183,545.0,2.9619565217391304,0.4569343065693431,6.444444444444445,0.004210602037461224
2025-12-09,west bengal,jhargram,12,3,3,26.0,20.0,2.0,26.0,18,46.0,2.4210526315789473,0.7407407407407407,8.666666666666666,0.005049502684732701
2025-12-09,west bengal,kalimpong,2,2,1,7.0,2.0,2.0,40.0,5,9.0,1.5,0.04878048780487805,2.3333333333333335,0.0016572524316491829
2025-12-09,west bengal,koch bihar,35,31,0,25.0,74.0,2.0,187.0,66,99.0,1.4776119402985075,0.39361702127659576,8.333333333333334,0.00435626992311993
2025-12-09,west bengal,kolkata,98,71,3,167.0,371.0,29.0,655.0,172,538.0,3.1098265895953756,0.5655487804878049,5.566666666666666,0.003945375469263542
2025-12-09,west bengal,malda,191,73,2,233.0,388.0,72.0,791.0,266,621.0,2.3258426966292136,0.4898989898989899,3.191780821917808,0.0025645773782053414
2025-12-09,west bengal,maldah,22,18,0,32.0,77.0,0.0,72.0,40,109.0,2.658536585365854,1.0547945205479452,32.0,0.015245819042012292
2025-12-09,west bengal,murshidabad,569,48,0,495.0,777.0,86.0,905.0,617,1272.0,2.058252427184466,0.8576158940397351,5.689655172413793,0.003673649303580787
2025-12-09,west bengal,nadia,201,51,0,371.0,441.0,64.0,715.0,252,812.0,3.2094861660079053,0.6159217877094972,5.707692307692308,0.004069626579043633
2025-12-09,west bengal,north 24 parganas,380,108,10,544.0,839.0,72.0,1553.0,498,1383.0,2.7715430861723447,0.5398970398970399,7.4520547945205475,0.0045948750995047725
2025-12-09,west bengal,north dinajpur,3,0,0,2.0,12.0,0.0,7.0,3,14.0,3.5,1.5,2.0,0.0029882604055496264
2025-12-09,west bengal,north twenty four parganas,28,6,0,16.0,97.0,0.0,103.0,34,113.0,3.2285714285714286,0.9326923076923077,16.0,0.008606729449845777
2025-12-09,west bengal,paschim bardhaman,22,5,0,29.0,26.0,5.0,92.0,27,55.0,1.9642857142857142,0.27956989247311825,4.833333333333333,0.0030212119274673063
2025-12-09,west bengal,paschim medinipur,246,59,1,661.0,579.0,81.0,809.0,306,1240.0,4.039087947882736,0.7148148148148148,8.060975609756097,0.005470599091762496
2025-12-09,west bengal,purba bardhaman,39,8,1,40.0,35.0,4.0,49.0,48,75.0,1.530612244897959,0.7,8.0,0.0043673904994228204
2025-12-09,west bengal,purba medinipur,259,27,1,394.0,352.0,44.0,334.0,287,746.0,2.5902777777777777,1.0507462686567164,8.755555555555556,0.00529202971269586
2025-12-09,west bengal,purulia,14,7,0,10.0,20.0,0.0,10.0,21,30.0,1.3636363636363635,1.8181818181818181,10.0,0.005627243620840204
2025-12-09,west bengal,puruliya,212,60,4,328.0,398.0,46.0,384.0,276,726.0,2.6209386281588447,1.0337662337662337,6.9787234042553195,0.004539350380439871
2025-12-09,west bengal,south 24 parganas,322,132,4,600.0,727.0,80.0,1071.0,458,1327.0,2.8910675381263617,0.6781716417910447,7.407407407407407,0.004685868340373453
2025-12-09,west bengal,south dinajpur,10,1,0,6.0,23.0,0.0,38.0,11,29.0,2.4166666666666665,0.5897435897435898,6.0,0.003844785595052403
2025-12-09,west bengal,south twenty four parganas,49,21,0,48.0,177.0,3.0,233.0,70,225.0,3.1690140845070425,0.7564102564102564,12.0,0.006798473571362773
2025-12-09,west bengal,uttar dinajpur,276,121,2,274.0,497.0,35.0,513.0,399,771.0,1.9275,0.9669260700389105,7.611111111111111,0.0044847543996371485
2025-12-09,west bengal,west midnapore,37,8,0,34.0,126.0,9.0,232.0,45,160.0,3.4782608695652173,0.5407725321888412,3.4,0.0031671433945588295
2025-12-09,westbengal,hooghly,0,1,0,0.0,2.0,0.0,3.0,1,2.0,1.0,0.5,0.0,0.0006403415154749199
2025-12-11,andaman and nicobar islands,north and middle andaman,3,0,0,26.0,3.0,1.0,17.0,3,29.0,7.25,0.16666666666666666,13.0,0.008715759516186411
2025-12-11,andaman and nicobar islands,south andaman,2,0,0,21.0,16.0,7.0,83.0,2,37.0,12.333333333333334,0.19047619047619047,2.625,0.006466941098744727
2025-12-11,andhra pradesh,adilabad,5,3,0,80.0,367.0,40.0,299.0,8,447.0,49.666666666666664,1.2233333333333334,1.951219512195122,0.02255761772132129
2025-12-11,andhra pradesh,alluri sitharama raju,3,2,1,46.0,55.0,13.0,114.0,6,101.0,14.428571428571429,0.4782608695652174,3.2857142857142856,0.007766295233234121
2025-12-11,andhra pradesh,anakapalli,3,0,0,18.0,15.0,35.0,211.0,3,33.0,8.25,0.07075471698113207,0.5,0.0037655302954028307
2025-12-11,andhra pradesh,anantapur,33,3,0,192.0,580.0,113.0,940.0,36,772.0,20.864864864864863,0.6163655685441021,1.6842105263157894,0.00988919571386329
2025-12-11,andhra pradesh,ananthapur,21,1,0,142.0,190.0,140.0,355.0,22,332.0,14.434782608695652,0.5337078651685393,1.0070921985815602,0.006819885879379189
2025-12-11,andhra pradesh,ananthapuramu,19,0,0,298.0,156.0,113.0,465.0,19,454.0,22.7,0.33476394849785407,2.6140350877192984,0.010949327229975304
2025-12-11,andhra pradesh,annamayya,7,0,0,33.0,24.0,40.0,283.0,7,57.0,7.125,0.08450704225352113,0.8048780487804879,0.003421295663194881
2025-12-11,andhra pradesh,bapatla,2,0,0,39.0,15.0,26.0,174.0,2,54.0,18.0,0.08571428571428572,1.4444444444444444,0.008337314292490385
2025-12-11,andhra pradesh,chittoor,63,5,0,985.0,731.0,291.0,1592.0,68,1716.0,24.869565217391305,0.4588826114249843,3.3732876712328768,0.01225260853790786
2025-12-11,andhra pradesh,cuddapah,48,1,0,523.0,414.0,151.0,1164.0,49,937.0,18.74,0.35536480686695276,3.4407894736842106,0.009620556789989822
2025-12-11,andhra pradesh,dr. b. r. ambedkar konaseema,9,0,0,43.0,19.0,23.0,213.0,9,62.0,6.2,0.08878504672897196,1.7916666666666667,0.0034494991305851178
2025-12-11,andhra pradesh,east godavari,58,3,0,1204.0,788.0,218.0,2042.0,61,1992.0,32.12903225806452,0.38570729319628,5.497716894977169,0.01622730264513894
2025-12-11,andhra pradesh,eluru,5,0,0,19.0,23.0,29.0,209.0,5,42.0,7.0,0.10952380952380952,0.6333333333333333,0.0033053819179753004
2025-12-11,andhra pradesh,guntur,94,9,0,1273.0,930.0,263.0,1870.0,103,2203.0,21.182692307692307,0.49706039551042225,4.821969696969697,0.011313435389614695
2025-12-11,andhra pradesh,hyderabad,39,9,0,158.0,643.0,64.0,651.0,48,801.0,16.346938775510203,0.9861963190184049,2.4307692307692306,0.00843709896490836
2025-12-11,andhra pradesh,kakinada,9,0,0,81.0,41.0,33.0,238.0,9,122.0,12.2,0.17154811715481172,2.3823529411764706,0.006298356908572585
2025-12-11,andhra pradesh,karim nagar,1,0,0,4.0,28.0,0.0,17.0,1,32.0,16.0,1.5555555555555556,4.0,0.00920194474089885
2025-12-11,andhra pradesh,karimnagar,4,1,0,35.0,111.0,8.0,118.0,5,146.0,24.333333333333332,0.9327731092436975,3.888888888888889,0.0124461025961434
2025-12-11,andhra pradesh,khammam,12,3,0,103.0,182.0,35.0,329.0,15,285.0,17.8125,0.5515151515151515,2.861111111111111,0.009060886344771082
2025-12-11,andhra pradesh,krishna,46,7,0,1039.0,666.0,160.0,1206.0,53,1705.0,31.574074074074073,0.551781275890638,6.453416149068323,0.0164692727850728
